date,subs,views,subs_techtrek,views_techtrek,followers_instagram,following_instagram,media_instagram,avg_likes_instagram,avg_comments_instagram,followers_twitter,following_twitter,tweets_twitter,favorites_twitter,followers_tiktok,following_tiktok,likes_tiktok,uploads_tiktok
2021-04-26,110000.0,6951456.0,1450.0,3432.0,3659.0,805.0,151.0,449.95,26.35,2962.0,170.0,481.0,682.0,,,,
2021-04-25,110000.0,6940327.0,1440.0,3415.0,3646.0,805.0,151.0,449.1,26.35,2957.0,170.0,481.0,682.0,,,,
2021-04-24,110000.0,6934038.0,1430.0,3385.0,3636.0,804.0,151.0,449.0,26.35,2947.0,170.0,481.0,681.0,,,,
2021-04-23,109000.0,6926799.0,1420.0,3358.0,3637.0,803.0,151.0,448.95,26.35,2938.0,170.0,480.0,679.0,,,,
2021-04-22,109000.0,6918101.0,1410.0,3322.0,3642.0,804.0,151.0,449.45,26.35,2936.0,170.0,480.0,679.0,,,,
2021-04-21,109000.0,6908993.0,1410.0,3293.0,3640.0,804.0,151.0,449.45,26.35,2937.0,170.0,477.0,675.0,,,,
2021-04-20,109000.0,6900358.0,1400.0,3269.0,3635.0,804.0,151.0,449.35,26.35,2933.0,170.0,477.0,674.0,,,,
2021-04-19,109000.0,6891876.0,1400.0,3239.0,3635.0,804.0,151.0,449.25,26.35,2930.0,170.0,477.0,674.0,,,,
2021-04-18,109000.0,6883148.0,1390.0,3205.0,3627.0,803.0,151.0,449.1,26.35,2929.0,170.0,477.0,674.0,,,,
2021-04-17,109000.0,6874487.0,1390.0,3189.0,3621.0,802.0,151.0,449.05,26.35,2924.0,170.0,476.0,672.0,,,,
2021-04-16,109000.0,6868159.0,1380.0,3148.0,3620.0,802.0,151.0,449.25,26.35,2926.0,170.0,476.0,672.0,,,,
2021-04-15,108000.0,6858272.0,1380.0,3117.0,3619.0,802.0,151.0,449.35,26.35,2921.0,170.0,476.0,672.0,,,,
2021-04-14,108000.0,6849817.0,1370.0,3092.0,3616.0,802.0,151.0,449.3,26.35,2917.0,170.0,476.0,671.0,,,,
2021-04-13,108000.0,6832958.0,1360.0,3067.0,3613.0,802.0,151.0,449.2,26.35,2911.0,170.0,476.0,670.0,,,,
2021-04-12,108000.0,6823455.0,1350.0,3030.0,3609.0,802.0,151.0,449.2,26.35,2906.0,170.0,476.0,670.0,,,,
2021-04-11,108000.0,6816369.0,1350.0,3005.0,3606.0,803.0,151.0,449.2,26.35,2898.0,170.0,476.0,670.0,,,,
2021-04-10,108000.0,6808632.0,1350.0,2986.0,3606.0,803.0,151.0,449.15,26.35,2889.0,170.0,476.0,670.0,,,,
2021-04-09,108000.0,6799606.0,1350.0,2950.0,3605.0,803.0,151.0,449.05,26.35,2885.0,170.0,476.0,670.0,,,,
2021-04-08,108000.0,6790902.0,1350.0,2950.0,3604.0,803.0,151.0,449.05,26.55,2879.0,170.0,476.0,670.0,,,,
2021-04-07,108000.0,6781982.0,1350.0,2871.0,3604.0,803.0,151.0,449.0,26.55,2873.0,170.0,476.0,670.0,,,,
2021-04-06,108000.0,6772872.0,1340.0,2846.0,3602.0,803.0,151.0,449.0,26.55,2872.0,170.0,476.0,669.0,,,,
2021-04-05,107000.0,6763166.0,1340.0,2812.0,3601.0,801.0,151.0,448.95,26.55,2861.0,171.0,476.0,667.0,,,,
2021-04-04,107000.0,6757027.0,1330.0,2779.0,3598.0,803.0,151.0,448.6,26.55,2853.0,171.0,476.0,667.0,,,,
2021-04-03,107000.0,6748167.0,1330.0,2738.0,3599.0,803.0,151.0,448.55,26.55,2854.0,171.0,476.0,667.0,,,,
2021-04-02,107000.0,6739746.0,1320.0,2685.0,3595.0,803.0,151.0,448.55,26.55,2848.0,171.0,476.0,665.0,,,,
2021-04-01,107000.0,6731219.0,1300.0,2634.0,3595.0,803.0,151.0,448.45,26.55,2844.0,170.0,474.0,664.0,,,,
2021-03-31,107000.0,6722674.0,1300.0,2591.0,3594.0,803.0,151.0,448.35,26.55,2838.0,170.0,473.0,662.0,,,,
2021-03-30,107000.0,6714362.0,1290.0,2467.0,3591.0,803.0,151.0,448.2,26.55,2827.0,170.0,472.0,661.0,,,,
2021-03-29,106000.0,6706236.0,1280.0,2269.0,3592.0,803.0,151.0,448.1,26.55,2822.0,170.0,472.0,661.0,,,,
2021-03-28,106000.0,6698226.0,1270.0,1938.0,3587.0,803.0,151.0,448.0,26.55,2820.0,170.0,470.0,661.0,,,,
2021-03-27,106000.0,6689269.0,1250.0,1918.0,3586.0,803.0,151.0,447.75,26.55,2820.0,170.0,470.0,661.0,,,,
2021-03-26,106000.0,6679094.0,1240.0,1891.0,3581.0,804.0,151.0,447.55,26.55,2813.0,170.0,470.0,659.0,,,,
2021-03-25,106000.0,6670744.0,1240.0,1869.0,3580.0,804.0,151.0,446.9,26.5,2806.0,170.0,469.0,658.0,,,,
2021-03-24,106000.0,6660434.0,1230.0,1810.0,3573.0,804.0,151.0,446.3,26.5,2800.0,170.0,469.0,658.0,,,,
2021-03-23,105000.0,6650912.0,1230.0,1718.0,3569.0,804.0,151.0,443.1,26.35,2774.0,169.0,464.0,654.0,,,,
2021-03-22,105000.0,6642512.0,1200.0,1636.0,3561.0,804.0,150.0,412.4,21.55,2614.0,168.0,445.0,650.0,,,,
2021-03-20,105000.0,6627679.0,1170.0,1450.0,3552.0,803.0,150.0,412.3,21.55,2607.0,168.0,443.0,649.0,,,,
2021-03-19,105000.0,6617774.0,1150.0,1318.0,3547.0,803.0,150.0,412.2,21.55,2602.0,168.0,442.0,648.0,,,,
2021-03-18,105000.0,6609215.0,1140.0,1125.0,3542.0,803.0,150.0,412.2,21.55,2604.0,168.0,442.0,649.0,,,,
2021-03-17,105000.0,6599670.0,1110.0,596.0,3531.0,802.0,150.0,412.2,21.5,2602.0,168.0,442.0,648.0,,,,
2021-03-16,104000.0,6591578.0,1050.0,188.0,3531.0,801.0,150.0,412.1,21.5,2593.0,167.0,437.0,646.0,,,,
2021-03-15,104000.0,6583182.0,1000.0,0.0,3532.0,803.0,150.0,412.05,21.5,2582.0,167.0,435.0,645.0,,,,
2021-03-14,104000.0,6575525.0,989.0,0.0,3530.0,803.0,150.0,412.05,21.5,2580.0,167.0,434.0,645.0,,,,
2021-03-13,104000.0,6567684.0,977.0,0.0,3530.0,804.0,150.0,412.1,21.5,2574.0,167.0,434.0,645.0,,,,
2021-03-12,104000.0,6558868.0,964.0,0.0,3524.0,804.0,150.0,411.6,21.5,2571.0,167.0,434.0,644.0,,,,
2021-03-11,104000.0,6549843.0,946.0,0.0,3519.0,803.0,150.0,411.6,21.5,2572.0,166.0,433.0,644.0,,,,
2021-03-10,104000.0,6540994.0,924.0,0.0,3520.0,803.0,150.0,411.35,21.5,2569.0,166.0,433.0,644.0,,,,
2021-03-09,103000.0,6532366.0,904.0,0.0,3520.0,803.0,150.0,411.35,21.5,2567.0,166.0,433.0,643.0,,,,
2021-03-08,103000.0,6523650.0,887.0,0.0,3517.0,804.0,150.0,411.3,21.5,2564.0,166.0,433.0,643.0,,,,
2021-03-07,103000.0,6515675.0,821.0,0.0,3517.0,804.0,150.0,411.2,21.5,2563.0,166.0,433.0,643.0,,,,
2021-03-06,103000.0,6506581.0,,,3514.0,805.0,150.0,411.15,21.5,2558.0,166.0,433.0,643.0,,,,
2021-03-05,103000.0,6506581.0,,,3515.0,805.0,150.0,411.1,21.5,2556.0,166.0,433.0,643.0,,,,
2021-03-04,103000.0,6498379.0,,,3515.0,805.0,150.0,411.05,21.5,2554.0,166.0,433.0,643.0,,,,
2021-03-03,103000.0,6485005.0,,,3511.0,805.0,150.0,411.05,21.5,2548.0,166.0,433.0,643.0,,,,
2021-03-02,102000.0,6475848.0,,,,,,,,2546.0,166.0,433.0,643.0,,,,
2021-03-01,102000.0,6467430.0,,,3509.0,805.0,150.0,411.0,21.5,2542.0,166.0,433.0,642.0,,,,
2021-02-28,102000.0,6459012.0,,,3505.0,805.0,150.0,410.85,21.5,2536.0,166.0,433.0,642.0,,,,
2021-02-27,102000.0,6451909.0,,,3502.0,805.0,150.0,410.85,21.5,2532.0,166.0,433.0,642.0,,,,
2021-02-26,102000.0,6443493.0,,,3503.0,805.0,150.0,410.85,21.5,2527.0,166.0,434.0,641.0,,,,
2021-02-25,102000.0,6435347.0,,,3493.0,805.0,150.0,410.9,21.5,2519.0,166.0,434.0,641.0,,,,
2021-02-24,102000.0,6426436.0,,,3494.0,805.0,150.0,410.9,21.5,2513.0,166.0,434.0,641.0,,,,
2021-02-23,101000.0,6417586.0,,,,,,,,2506.0,166.0,434.0,641.0,,,,
2021-02-22,101000.0,6408402.0,,,,,,,,2501.0,166.0,434.0,641.0,,,,
2021-02-21,101000.0,6399850.0,,,3491.0,805.0,150.0,410.95,21.5,2498.0,169.0,433.0,638.0,,,,
2021-02-20,101000.0,6391438.0,,,3478.0,806.0,150.0,410.95,21.45,2489.0,169.0,433.0,638.0,,,,
2021-02-19,101000.0,6382431.0,,,3473.0,806.0,150.0,410.75,21.45,2481.0,169.0,432.0,638.0,,,,
2021-02-18,101000.0,6371611.0,,,3470.0,806.0,150.0,410.55,21.45,2476.0,168.0,430.0,636.0,,,,
2021-02-17,101000.0,6362408.0,,,,,,,,2459.0,167.0,425.0,634.0,,,,
2021-02-16,101000.0,6353549.0,,,3464.0,806.0,150.0,410.8,21.45,2455.0,167.0,425.0,634.0,,,,
2021-02-15,100000.0,6345366.0,,,3461.0,806.0,150.0,410.85,21.4,2448.0,167.0,425.0,634.0,,,,
2021-02-14,100000.0,6337816.0,,,3459.0,807.0,150.0,410.85,21.35,2443.0,167.0,423.0,634.0,,,,
2021-02-13,100000.0,6330520.0,,,3450.0,807.0,150.0,410.85,21.35,2436.0,167.0,423.0,634.0,,,,
2021-02-12,100000.0,6321222.0,,,3445.0,807.0,150.0,410.7,21.3,2430.0,167.0,423.0,633.0,,,,
2021-02-11,100000.0,6309636.0,,,3439.0,809.0,150.0,410.5,21.2,2422.0,167.0,423.0,633.0,,,,
2021-02-10,100000.0,6295777.0,,,,,,,,2412.0,167.0,423.0,631.0,,,,
2021-02-09,100000.0,6289965.0,,,3429.0,808.0,150.0,409.3,21.1,2391.0,165.0,413.0,630.0,,,,
2021-02-07,99700.0,6272901.0,,,3420.0,808.0,150.0,409.4,21.1,2377.0,165.0,412.0,629.0,,,,
2021-02-06,99600.0,6264155.0,,,3418.0,808.0,150.0,408.65,21.05,2372.0,165.0,412.0,629.0,,,,
2021-02-05,99400.0,6255339.0,,,3415.0,806.0,150.0,408.3,21.05,2364.0,165.0,410.0,627.0,,,,
2021-02-04,99200.0,6243844.0,,,3407.0,806.0,150.0,408.15,21.05,2353.0,164.0,409.0,625.0,,,,
2021-02-03,99100.0,6233455.0,,,3404.0,806.0,150.0,407.55,21.05,2341.0,163.0,409.0,623.0,,,,
2021-02-02,98900.0,6223534.0,,,3403.0,806.0,150.0,407.1,21.0,2339.0,163.0,409.0,622.0,,,,
2021-02-01,98800.0,6212478.0,,,3403.0,806.0,150.0,404.4,20.65,2332.0,163.0,408.0,621.0,,,,
2021-01-31,98600.0,6203683.0,,,3406.0,807.0,149.0,392.35,20.65,2325.0,163.0,404.0,620.0,,,,
2021-01-30,98400.0,6194763.0,,,3339.0,805.0,149.0,390.65,20.65,2313.0,163.0,400.0,620.0,,,,
2021-01-29,98000.0,6185533.0,,,3316.0,804.0,149.0,390.25,20.6,2293.0,162.0,399.0,618.0,,,,
2021-01-28,97900.0,6176720.0,,,3310.0,805.0,149.0,390.2,20.6,2241.0,162.0,380.0,619.0,,,,
2021-01-27,97800.0,6167375.0,,,3306.0,806.0,149.0,390.15,20.6,2231.0,162.0,380.0,619.0,,,,
2021-01-26,97600.0,6158040.0,,,3304.0,806.0,149.0,390.05,20.6,2223.0,162.0,379.0,618.0,,,,
2021-01-25,97500.0,6148329.0,,,3306.0,806.0,149.0,390.05,20.6,2218.0,162.0,379.0,618.0,,,,
2021-01-24,97300.0,6138954.0,,,3305.0,806.0,149.0,389.55,20.6,2204.0,162.0,379.0,618.0,,,,
2021-01-23,97200.0,6130420.0,,,3297.0,805.0,149.0,389.45,20.6,2190.0,162.0,378.0,618.0,,,,
2021-01-22,97100.0,6122363.0,,,3295.0,805.0,149.0,389.15,20.6,2180.0,162.0,378.0,618.0,,,,
2021-01-21,96900.0,6113578.0,,,3296.0,805.0,149.0,389.2,20.6,2166.0,161.0,376.0,616.0,,,,
2021-01-20,96800.0,6104417.0,,,3286.0,805.0,149.0,389.2,20.6,2161.0,161.0,376.0,616.0,,,,
2021-01-19,96700.0,6094755.0,,,3284.0,805.0,149.0,389.65,20.6,2147.0,161.0,376.0,616.0,,,,
2021-01-18,96600.0,6084614.0,,,3283.0,805.0,149.0,389.5,20.6,2139.0,161.0,373.0,614.0,,,,
2021-01-17,96400.0,6075316.0,,,3262.0,806.0,149.0,389.1,20.6,2135.0,161.0,369.0,613.0,,,,
2021-01-16,96200.0,6066596.0,,,3256.0,806.0,149.0,388.8,20.6,2132.0,161.0,369.0,613.0,,,,
2021-01-15,96100.0,6058313.0,,,3254.0,807.0,149.0,388.8,20.6,2119.0,161.0,369.0,612.0,,,,
2021-01-14,95900.0,6049293.0,,,3251.0,807.0,149.0,387.5,20.6,2093.0,161.0,367.0,610.0,,,,
2021-01-13,95800.0,6041320.0,,,3248.0,807.0,149.0,387.2,20.6,2088.0,160.0,367.0,610.0,,,,
2021-01-12,95600.0,6030109.0,,,3242.0,806.0,149.0,387.0,20.6,2087.0,160.0,367.0,609.0,,,,
2021-01-11,95500.0,6020501.0,,,3239.0,805.0,149.0,386.95,20.6,2083.0,161.0,367.0,607.0,,,,
2021-01-10,95300.0,6010703.0,,,3236.0,805.0,149.0,386.75,20.6,2076.0,161.0,367.0,607.0,,,,
2021-01-09,95200.0,6001107.0,,,3230.0,806.0,149.0,386.65,20.6,2069.0,162.0,367.0,606.0,,,,
2021-01-08,95000.0,5992741.0,,,3225.0,806.0,149.0,386.6,20.6,2060.0,161.0,367.0,605.0,,,,
2021-01-07,94900.0,5983304.0,,,3227.0,806.0,149.0,386.65,20.6,2056.0,161.0,367.0,605.0,,,,
2021-01-06,94700.0,5973206.0,,,3219.0,805.0,149.0,386.6,20.6,2047.0,161.0,367.0,605.0,,,,
2021-01-05,94500.0,5963490.0,,,3214.0,805.0,149.0,386.3,20.6,2034.0,161.0,367.0,605.0,,,,
2021-01-04,94400.0,5953805.0,,,3208.0,805.0,149.0,385.6,20.6,2025.0,161.0,366.0,603.0,,,,
2021-01-03,94200.0,5943244.0,,,3198.0,804.0,149.0,385.6,20.6,1995.0,161.0,360.0,602.0,,,,
2021-01-02,94000.0,5933931.0,,,3192.0,804.0,149.0,385.5,20.6,1980.0,161.0,360.0,600.0,,,,
2021-01-01,93700.0,5924609.0,,,3192.0,805.0,149.0,385.45,20.6,1967.0,161.0,360.0,599.0,,,,
2020-12-31,93600.0,5922057.0,,,3189.0,805.0,149.0,385.45,20.6,1962.0,169.0,359.0,598.0,,,,
2020-12-30,93300.0,5907018.0,,,3182.0,805.0,149.0,385.55,20.6,1955.0,169.0,358.0,598.0,,,,
2020-12-29,93200.0,5897174.0,,,3178.0,805.0,149.0,385.5,20.6,1945.0,169.0,358.0,598.0,,,,
2020-12-28,92900.0,5886107.0,,,3171.0,806.0,149.0,385.5,20.6,1940.0,169.0,358.0,599.0,,,,
2020-12-27,92700.0,5876536.0,,,3175.0,806.0,149.0,385.5,20.6,1930.0,168.0,357.0,598.0,,,,
2020-12-26,92500.0,5866958.0,,,3169.0,806.0,149.0,385.5,20.6,1919.0,168.0,357.0,598.0,,,,
2020-12-25,92400.0,5857665.0,,,3168.0,806.0,149.0,385.45,20.6,1914.0,168.0,357.0,598.0,,,,
2020-12-24,92300.0,5852061.0,,,3166.0,806.0,149.0,385.25,20.6,1905.0,168.0,357.0,597.0,,,,
2020-12-23,92100.0,5846194.0,,,3158.0,805.0,149.0,385.2,20.6,1884.0,167.0,357.0,596.0,,,,
2020-12-22,91800.0,5835750.0,,,3154.0,804.0,149.0,385.15,20.6,1872.0,167.0,354.0,596.0,,,,
2020-12-21,91600.0,5821050.0,,,3154.0,802.0,149.0,383.95,20.6,1869.0,166.0,350.0,596.0,,,,
2020-12-20,91500.0,5818653.0,,,3150.0,802.0,149.0,383.95,20.6,1865.0,166.0,350.0,596.0,,,,
2020-12-19,91200.0,5803170.0,,,3146.0,800.0,149.0,383.9,20.6,1856.0,166.0,349.0,596.0,,,,
2020-12-18,91100.0,5797808.0,,,3146.0,800.0,149.0,383.85,20.6,1849.0,166.0,349.0,596.0,,,,
2020-12-17,90700.0,5786179.0,,,3144.0,800.0,149.0,383.8,20.6,1843.0,166.0,349.0,596.0,,,,
2020-12-16,90000.0,5776661.0,,,3139.0,800.0,149.0,383.95,20.6,1829.0,165.0,349.0,595.0,,,,
2020-12-15,89800.0,5766408.0,,,3130.0,800.0,149.0,383.75,20.6,1821.0,165.0,349.0,595.0,,,,
2020-12-14,89600.0,5756592.0,,,3130.0,800.0,149.0,383.75,20.6,1808.0,165.0,349.0,595.0,,,,
2020-12-13,89400.0,5746612.0,,,3129.0,800.0,149.0,383.7,20.6,1799.0,165.0,349.0,595.0,,,,
2020-12-12,89300.0,5737751.0,,,3122.0,799.0,149.0,383.65,20.6,1790.0,165.0,348.0,594.0,,,,
2020-12-11,89200.0,5731804.0,,,3119.0,800.0,149.0,383.6,20.6,1786.0,165.0,348.0,594.0,,,,
2020-12-10,89000.0,5719093.0,,,3111.0,800.0,149.0,383.6,20.6,1781.0,165.0,347.0,593.0,,,,
2020-12-09,88900.0,5712411.0,,,3105.0,800.0,149.0,383.55,20.6,1768.0,165.0,346.0,592.0,,,,
2020-12-08,88700.0,5704338.0,,,3101.0,801.0,149.0,383.55,20.6,1757.0,165.0,346.0,591.0,,,,
2020-12-07,88400.0,5685522.0,,,3095.0,802.0,149.0,383.45,20.6,1742.0,165.0,345.0,591.0,,,,
2020-12-06,88200.0,5674886.0,,,3091.0,801.0,149.0,383.45,20.6,1731.0,165.0,344.0,591.0,,,,
2020-12-05,88000.0,5664934.0,,,3084.0,799.0,149.0,383.5,20.6,1725.0,165.0,344.0,591.0,,,,
2020-12-04,87900.0,5659916.0,,,3079.0,799.0,149.0,383.55,20.6,1711.0,165.0,344.0,591.0,,,,
2020-12-03,87700.0,5648476.0,,,3074.0,799.0,149.0,383.6,20.6,1704.0,165.0,344.0,591.0,,,,
2020-12-02,87500.0,5637612.0,,,3074.0,799.0,149.0,383.7,20.6,1687.0,165.0,344.0,590.0,,,,
2020-12-01,87300.0,5625521.0,,,3064.0,798.0,149.0,383.85,20.6,1678.0,165.0,343.0,589.0,,,,
2020-11-30,87100.0,5612400.0,,,3058.0,798.0,149.0,384.15,20.6,1668.0,165.0,343.0,588.0,,,,
2020-11-29,86600.0,5588876.0,,,3055.0,798.0,149.0,385.1,20.8,1650.0,165.0,343.0,588.0,,,,
2020-11-28,86400.0,5577774.0,,,3046.0,798.0,149.0,385.0,20.9,1636.0,165.0,341.0,587.0,,,,
2020-11-26,86000.0,5555646.0,,,3026.0,798.0,149.0,384.35,20.9,1614.0,164.0,333.0,583.0,,,,
2020-11-25,85900.0,5547890.0,,,3017.0,797.0,149.0,384.3,20.9,1597.0,164.0,333.0,583.0,,,,
2020-11-23,85400.0,5522572.0,,,3000.0,797.0,149.0,383.8,20.9,1577.0,164.0,333.0,583.0,,,,
2020-11-22,85100.0,5509308.0,,,2999.0,797.0,149.0,383.3,20.9,1567.0,164.0,333.0,582.0,,,,
2020-11-21,84800.0,5490188.0,,,2992.0,797.0,149.0,383.25,20.9,1558.0,164.0,333.0,582.0,,,,
2020-11-19,84600.0,5478265.0,,,2975.0,797.0,149.0,382.65,20.9,1547.0,164.0,333.0,581.0,,,,
2020-11-18,84300.0,5464769.0,,,2974.0,797.0,149.0,382.55,20.9,1541.0,164.0,332.0,580.0,,,,
2020-11-17,84100.0,5447369.0,,,2970.0,797.0,149.0,382.55,20.9,1531.0,164.0,332.0,580.0,,,,
2020-11-16,83800.0,5434522.0,,,2967.0,796.0,149.0,382.5,20.9,1521.0,164.0,332.0,579.0,,,,
2020-11-15,83600.0,5420227.0,,,2960.0,796.0,149.0,382.5,20.9,1518.0,164.0,332.0,578.0,,,,
2020-11-14,83400.0,5413092.0,,,2953.0,796.0,149.0,382.4,20.9,1511.0,164.0,332.0,578.0,,,,
2020-11-13,83100.0,5396477.0,,,2951.0,797.0,149.0,382.25,20.9,1504.0,164.0,332.0,576.0,,,,
2020-11-12,82900.0,5383798.0,,,2949.0,797.0,149.0,381.05,20.9,1493.0,164.0,332.0,576.0,,,,
2020-11-11,82700.0,5370327.0,,,2942.0,797.0,149.0,380.95,20.9,1484.0,164.0,331.0,575.0,,,,
2020-11-10,82400.0,5358592.0,,,2942.0,797.0,149.0,380.95,20.9,1471.0,164.0,328.0,574.0,,,,
2020-11-09,82400.0,5346260.0,,,2939.0,797.0,149.0,380.85,20.9,1469.0,164.0,328.0,573.0,,,,
2020-11-08,82300.0,5336551.0,,,2925.0,796.0,149.0,380.75,20.9,1464.0,164.0,328.0,573.0,,,,
2020-11-07,82200.0,5327053.0,,,2913.0,796.0,149.0,380.7,20.9,1459.0,164.0,328.0,573.0,,,,
2020-11-06,82000.0,5318191.0,,,2907.0,796.0,149.0,380.7,20.9,1456.0,164.0,328.0,573.0,,,,
2020-11-05,81800.0,5308254.0,,,2902.0,796.0,149.0,380.65,20.9,1447.0,164.0,328.0,573.0,,,,
2020-11-04,81600.0,5300610.0,,,2891.0,796.0,149.0,380.6,20.9,1442.0,165.0,328.0,572.0,,,,
2020-11-03,80800.0,5284635.0,,,2885.0,795.0,149.0,380.5,20.9,1432.0,165.0,328.0,572.0,,,,
2020-11-02,80600.0,5273450.0,,,2887.0,795.0,149.0,380.35,20.9,1428.0,165.0,326.0,568.0,,,,
2020-11-01,80400.0,5261781.0,,,2880.0,795.0,149.0,380.3,20.9,1420.0,165.0,323.0,566.0,,,,
2020-10-31,80300.0,5257640.0,,,2874.0,795.0,149.0,380.25,20.9,1415.0,164.0,322.0,565.0,,,,
2020-10-30,80000.0,5242395.0,,,2875.0,795.0,149.0,380.25,20.9,1418.0,164.0,321.0,564.0,,,,
2020-10-29,79800.0,5230350.0,,,2877.0,798.0,149.0,380.05,20.9,1416.0,164.0,321.0,564.0,,,,
2020-10-28,79600.0,5219256.0,,,2872.0,797.0,149.0,380.05,20.9,1414.0,164.0,321.0,564.0,,,,
2020-10-27,79400.0,5207233.0,,,2867.0,797.0,149.0,380.0,20.9,1415.0,164.0,319.0,563.0,,,,
2020-10-26,79200.0,5195561.0,,,2861.0,797.0,149.0,380.0,20.9,1407.0,163.0,318.0,563.0,,,,
2020-10-25,79000.0,5185761.0,,,2851.0,797.0,149.0,379.8,20.9,1401.0,163.0,318.0,563.0,,,,
2020-10-24,78800.0,5172729.0,,,2848.0,797.0,149.0,379.45,20.9,1397.0,163.0,317.0,563.0,,,,
2020-10-23,78600.0,5163775.0,,,2848.0,797.0,149.0,379.35,20.9,1395.0,162.0,317.0,563.0,,,,
2020-10-22,78400.0,5153175.0,,,2845.0,796.0,149.0,379.3,20.9,1389.0,162.0,317.0,563.0,,,,
2020-10-21,78200.0,5141565.0,,,2836.0,795.0,149.0,379.3,20.9,1388.0,162.0,316.0,558.0,,,,
2020-10-20,78000.0,5129869.0,,,2830.0,796.0,149.0,379.25,20.9,1388.0,162.0,315.0,557.0,,,,
2020-10-19,77800.0,5120138.0,,,2832.0,797.0,149.0,379.2,20.9,1386.0,162.0,315.0,557.0,,,,
2020-10-18,77600.0,5114586.0,,,2831.0,798.0,149.0,379.2,20.9,1383.0,162.0,315.0,557.0,,,,
2020-10-17,77400.0,5100179.0,,,2825.0,798.0,149.0,379.2,20.9,1382.0,162.0,315.0,557.0,,,,
2020-10-16,77200.0,5092484.0,,,2818.0,798.0,149.0,379.15,20.9,1378.0,162.0,315.0,559.0,,,,
2020-10-15,77000.0,5082297.0,,,2813.0,798.0,149.0,379.15,20.9,1374.0,162.0,315.0,559.0,,,,
2020-10-14,76500.0,5058744.0,,,2807.0,798.0,149.0,379.1,20.9,1371.0,162.0,315.0,559.0,,,,
2020-10-13,76300.0,5051801.0,,,2804.0,798.0,149.0,379.1,20.9,1369.0,162.0,315.0,559.0,,,,
2020-10-12,76200.0,5047315.0,,,2802.0,798.0,149.0,379.1,20.9,1363.0,162.0,315.0,559.0,,,,
2020-10-11,76000.0,5037481.0,,,2796.0,798.0,149.0,378.75,20.9,1360.0,162.0,314.0,558.0,,,,
2020-10-10,75700.0,5023531.0,,,2789.0,798.0,149.0,378.55,20.9,1356.0,163.0,314.0,558.0,,,,
2020-10-09,75500.0,5013759.0,,,2790.0,798.0,149.0,378.55,20.9,1352.0,163.0,313.0,556.0,,,,
2020-10-08,75300.0,5005464.0,,,2783.0,797.0,149.0,378.55,20.9,1348.0,163.0,310.0,555.0,,,,
2020-10-07,75100.0,4992541.0,,,2778.0,798.0,149.0,377.85,20.9,1347.0,164.0,308.0,554.0,,,,
2020-10-06,75000.0,4987630.0,,,2773.0,799.0,149.0,377.75,20.9,1342.0,162.0,308.0,554.0,,,,
2020-10-05,74700.0,4970281.0,,,2774.0,799.0,149.0,377.7,20.9,1338.0,162.0,306.0,554.0,,,,
2020-10-04,74500.0,4955774.0,,,2767.0,799.0,149.0,377.7,20.9,1335.0,162.0,306.0,554.0,,,,
2020-10-03,74300.0,4949163.0,,,2761.0,799.0,149.0,377.5,20.9,1331.0,162.0,306.0,554.0,,,,
2020-10-02,74100.0,4941581.0,,,2758.0,798.0,149.0,377.5,20.9,1327.0,162.0,305.0,555.0,,,,
2020-10-01,74000.0,4932773.0,,,2753.0,798.0,149.0,377.1,20.9,1321.0,162.0,297.0,548.0,,,,
2020-09-30,73800.0,4920142.0,,,2745.0,796.0,149.0,377.0,20.8,1314.0,161.0,295.0,548.0,,,,
2020-09-29,73700.0,4912911.0,,,2742.0,796.0,149.0,376.7,20.8,1313.0,161.0,295.0,547.0,,,,
2020-09-28,73600.0,4908814.0,,,2741.0,797.0,149.0,376.7,20.8,1315.0,161.0,295.0,546.0,,,,
2020-09-27,73400.0,4895199.0,,,2736.0,797.0,149.0,376.7,20.8,1312.0,161.0,295.0,546.0,,,,
2020-09-26,73200.0,4886732.0,,,2734.0,797.0,149.0,376.7,20.8,1312.0,161.0,295.0,546.0,,,,
2020-09-25,73100.0,4878534.0,,,2734.0,797.0,149.0,376.7,20.8,1307.0,161.0,295.0,546.0,,,,
2020-09-24,72900.0,4869974.0,,,2729.0,797.0,149.0,376.65,20.8,1302.0,161.0,293.0,546.0,,,,
2020-09-23,72800.0,4859998.0,,,2730.0,797.0,149.0,377.4,20.8,1298.0,161.0,292.0,545.0,,,,
2020-09-22,72600.0,4849474.0,,,2719.0,796.0,149.0,377.4,20.8,1289.0,161.0,292.0,545.0,,,,
2020-09-21,72500.0,4842055.0,,,2715.0,798.0,149.0,377.4,20.8,1281.0,161.0,292.0,545.0,,,,
2020-09-20,72200.0,4830893.0,,,2711.0,806.0,149.0,377.1,20.8,1276.0,161.0,292.0,545.0,,,,
2020-09-19,72100.0,4823081.0,,,2707.0,806.0,149.0,377.1,20.8,1276.0,161.0,292.0,545.0,,,,
2020-09-18,72000.0,4815447.0,,,2704.0,806.0,149.0,377.0,20.8,1273.0,161.0,292.0,545.0,,,,
2020-09-17,71800.0,4808985.0,,,2702.0,806.0,149.0,377.0,20.8,1270.0,161.0,292.0,545.0,,,,
2020-09-16,71700.0,4798371.0,,,2701.0,806.0,149.0,377.0,20.8,1265.0,159.0,292.0,545.0,,,,
